uid,username,password,email,phone,identity,booking_num,is_accessible
841,gonzaleskathy,f+ZOe7Dxd@*M,SAK8QgA7pU@yahoo.com,6951904018,student,1,False
842,jonathanwells,ugoP&X-ZXRw+be%',i0uc0LC2nAC@uwaterloo.ca,6240137356,student,1,False
843,raykatie,aAg'CkhSZuGPQ;.,qXCjBjMI7@yahoo.com,7276203502,student,1,False
844,kelly36,Z#_I_lW=;+5,yhrWhbGbQw1v@yahoo.com,2112779189,visitor,1,False
845,moorejason,fTrdRSdF%BK:~3*@,i7J3UY1JHIh@yahoo.com,,student,0,False
846,yturner,pI.yeS~iy:RU;,zxSi4fwVZ@outlook.com,4010338819,staff,1,True
847,wferguson,NTH9.;:coNax4,uSoENFlaDk@hotmail.com,7567822152,student,1,False
848,jameshawkins,TLloa+FxfIh#,QjMBBDue@hotmail.com,7814540999,staff,3,True
849,ufinley,==62-z%&9%L;O^,wmWvxHvZ@yahoo.com,9596527407,staff,2,False
850,bryanhowell,v5x3Q;E30aE86#W,5EP856Npg0@uwaterloo.ca,5326715381,staff,3,False
851,westbenjamin,ITSINok`_59,vNe4zv4WZ@hotmail.com,8533662477,visitor,0,False
852,melissa20,1qK~5A~w*Fu=i,k3XkNFD36@hotmail.com,,visitor,0,False
853,castillokathleen,6zfq%IrHb&tD,x8Y5FwD2b@hotmail.com,9041383292,student,0,False
854,elliottdonna,AenGpZ4OhN$,VVOSbqjCE@hotmail.com,8401657614,staff,0,False
855,biancagrant,&Gj^W'YWMHdB,fSzCCBxbYA9@outlook.com,6384611274,student,1,False
856,colonscott,Bk$zSv=Q;E.6-B,T2KXS0DHgR@yahoo.com,3479842401,staff,0,False
857,william76,&Bf~c.8&Ou,FKzPPamsCf5@uwaterloo.ca,4724558789,student,0,True
858,marshallrobert,qjBX%ypgG*~+,olm00Cdvr8@outlook.com,,visitor,0,True
859,crodriguez,lNaZVn$NV$GKR%,ZedCKvfblZ@yahoo.com,8682224312,staff,0,False
860,rachaelmendoza,9CWkkZdLWTL~3E:^,bUm2HpBLv@outlook.com,5916908312,visitor,0,False
861,smithtammy,:JHM1cqlYG%5,5THgibpwVM2@yahoo.com,,student,1,False
862,psmith,R*`LchXfB`l,wLFUp1qw@yahoo.com,7701351517,student,0,False
863,maysalejandro,N@lL'kfK1wWedJy,1jw5YMhT5qe@outlook.com,,student,1,False
864,paulajones,%WC9jq3coN1&U,5l1QqYngnrUQ@gmail.com,8419865306,visitor,0,False
865,garywilliamson,oU0tH#%TB=z$,LRFuR2keydp@uwaterloo.ca,,student,2,False
866,cjohnston,ZqbK.9b38oJ#,hgqTOGQv4J@yahoo.com,2984324230,student,0,True
867,terrishaffer,we^`U8O'd,JgfkOJUH@yahoo.com,4788657996,visitor,3,False
868,joesimpson,cR-$Pl&W4+bR,NalOQ3kYa2D@uwaterloo.ca,,staff,3,False
869,joshua33,jmLGgPg^AcXx,ldIifosnGe@outlook.com,8639367576,visitor,0,True
870,leedanielle,u1::eIdW8,YrC39EXA@hotmail.com,,visitor,0,False
871,edwardsvictor,'WX$wE8Ul^,FkxbJ9a09L@outlook.com,9281498473,student,0,True
872,amandadelgado,hpI%v&20RNCT5Gy,2nDLNpfxFF1@uwaterloo.ca,6486200331,staff,0,False
873,robert69,lPUH.b5hSUFM39RR,Z52zPlXMu@uwaterloo.ca,5180859078,student,0,True
874,ttate,+P1B;6t&u'E~,P3PT1q37@outlook.com,9177507473,student,0,False
875,zrojas,L1t~S7'=h,wPJSKlBNFwH@yahoo.com,8054263544,staff,0,False
876,shanedavis,opq5Z+;ZEWSuM#&,c3bZ1BGLW6fx@uwaterloo.ca,6675445138,staff,0,False
877,gshaw,BNaXH1%6S',mXwjETIjJL@gmail.com,8967287255,staff,1,False
878,robersonrobert,pyZr6~ZSfY2wG=,QPIcS04qol0K@gmail.com,8829781657,staff,0,False
879,fmcbride,nw1TB3ueI,z0I8eBTD@uwaterloo.ca,4977961123,visitor,1,False
880,michellerowe,3gNAikX`Fbb,h5VNuPhfU@gmail.com,7089688154,staff,0,False
881,bturner,9T`I.OLtHrE&2,w5ueqbFdh@uwaterloo.ca,2148137172,student,3,False
882,linda22,1r.T^KJ.V^,wEfFY7Efvs@gmail.com,8494551287,visitor,1,False
883,keithhall,&;49y'55pl,p61i9KxXULl@uwaterloo.ca,6315853415,student,0,False
884,delgadoautumn,G790J_&%9ya,smNzVKy6U@yahoo.com,,staff,0,False
885,wellsjudith,%F:C9RY#j:O-An,FAe2kpbZal@gmail.com,7786842172,student,2,False
886,kevinguerrero,*eWv8h8HtL=H,0zZyfgTDJ@gmail.com,4979026894,staff,0,False
887,angela67,WcQs#BKXI`MT,BwkRpHCud@gmail.com,,staff,0,False
888,davisbrian,DEqgJEC_@WtsO,1RrxQdOV@yahoo.com,4195230549,staff,0,False
889,charles33,Ah&-qVc9.r&,4vF9eBImiD@outlook.com,9805643594,student,1,False
890,melinda98,Lw24FKO&eGcet3Z,Wy8gttSaD@outlook.com,8622232827,student,0,True
891,timothywilson,htKFl9MvqE.fiH&,Qrje9E5qHJf@yahoo.com,7691155104,staff,2,False
892,anna45,I;#btC5-R%b:J1Rb,NWlXxRvC@yahoo.com,5780562879,staff,0,False
893,halechristina,9gjAUARo~,mmE3Kw7jfZV2@uwaterloo.ca,,student,0,False
894,angelascott,;2$6mB~qId2W88,TYkknEJeO@yahoo.com,4614387605,student,0,True
895,olivermarc,*6;p0a`9f+F,07aYJwW5u@gmail.com,3813490004,student,1,False
896,whitetommy,VZ0$*;F9%Koz,pOcMV8Oc@yahoo.com,7680924394,staff,0,False
897,arnoldscott,qZB8~L2R;&fJ*,sZjwaMCjlvk@outlook.com,3847650821,visitor,0,True
898,dawn89,Ey5uzF+=,dbPUV3sMZW6@outlook.com,8160420557,student,1,False
899,kevin71,vT0p'14%%8A#,deLgXRPn1WL8@outlook.com,6359305953,visitor,0,False
900,yangnathan,K^_mk9u'9,1RrIewM2LRY@yahoo.com,1460540259,visitor,0,False
901,davissusan,nxrZ^x9X@H,MVcrbyTrhv@gmail.com,8266622141,staff,0,False
902,joshua03,yhWeJNkdM_%F9.n,Y76CLedr@uwaterloo.ca,3529431538,visitor,3,False
903,michele71,mnyVos5r#gm,LLgZDfxjnJM3@uwaterloo.ca,4068980147,visitor,0,False
904,nicole07,A_zcDR8COn8;w_o',hoY7dSu2Yn@gmail.com,9296233291,staff,0,False
905,curtiscynthia,j'N3vQvcTB~e,xb3eonWtdqan@hotmail.com,5917304827,visitor,0,False
906,thomasjames,K_Rk$ro;QzHbF,C21V3bYFRng@hotmail.com,,visitor,0,False
907,bridgeswhitney,mqCN@~%mJ=eY,UJ5rpxDzm@hotmail.com,6638985006,student,0,False
908,elizabeth81,'v;1zOg7Ija,0LB2ttJk@yahoo.com,,visitor,1,False
909,deanhoffman,%FQR1#r_g+C,MWxegysZTFPo@hotmail.com,8290236489,student,1,False
910,dominique85,';wbEO@q&9tRYw,mxwyofMX@hotmail.com,7896214472,staff,1,True
911,michael52,PZJpnefz&i2U46,OVF8XlKdle@gmail.com,7352025213,visitor,1,False
912,ukennedy,CNea&rCDTaFdV1',SqhfFKZ2P@uwaterloo.ca,6201641990,student,3,False
913,erica26,+;jMSs0gl2',W9919mpf@hotmail.com,5559576624,student,0,False
914,dayjamie,6`fxFR.3KVd,QoX6bWnAzhsg@outlook.com,9025742186,visitor,0,False
915,robert88,J4bfNsh2$E,AePJmvDiF7u7@outlook.com,9891541546,staff,0,False
916,icampbell,vrff-%T~gjJ,7mQKPKeOdH@outlook.com,5395420924,visitor,0,False
917,daniel57,KZU~.RT==TJ,NacRoVjVZQBJ@yahoo.com,9143694576,visitor,2,False
918,lkoch,yH`Y_yA2~F@ZG,cfYZF87GZ@yahoo.com,5993054934,visitor,2,False
919,alvin28,-EPD+aT7,J4LQnkQ4@gmail.com,7508716161,student,0,False
920,hartmanwilliam,i3r@4@fC,MrgKnLLsgcC@outlook.com,4366255807,staff,0,False
921,scottmatthew,4O~9IUO7Ey#&OH1,ZikmuBUs@outlook.com,7780147613,student,1,False
922,robertsmith,eQkpfSK6Ba_K,1mxmRdvtfT@yahoo.com,9914396989,student,0,False
923,chandlerjack,5r-Ll+1d$%_l#j,hDhW0IRt@gmail.com,,visitor,0,False
924,pattersonkristine,CAOF10_O;SBV5'&,NRVxPRSQV@yahoo.com,,student,0,False
925,jessicatorres,uPelu&tl8d,KRsH8GQPXF0a@yahoo.com,7000342486,visitor,2,False
926,dickersonandrew,hxv4c'jw%@EV,e1CcYhmT@yahoo.com,4934989525,staff,0,False
927,longshelly,9q''bCH@3v,UW0AcReStbS9@hotmail.com,6455113804,student,0,False
928,sarah78,x&h2TvOYRSCZFo,1nu0F8nvM@yahoo.com,6540577616,staff,2,True
929,ortizvalerie,4deE#ME7uF~uPnFY,KcrC9KwA@gmail.com,8905345217,student,0,False
930,juliawaters,$BgQ`7I2g6B@^`,2WdBUEdcqrMg@hotmail.com,,staff,0,False
931,lori18,wvdsfan%B*_;k~%,hyTPFsGdjPir@hotmail.com,6666225884,student,3,False
932,iwilliams,0P-y.qR+,ANwazlbTZd@gmail.com,,staff,0,False
933,santospaul,Te;il=WJaj6Mmzg,5jDChNRK@uwaterloo.ca,,student,0,False
934,aelliott,&I%gxo6;3~P7,jEJ9MKw0ub5X@uwaterloo.ca,,student,1,False
935,richardsmisty,t*i.~6rqMYZ63oF,47Q6dl5bd@gmail.com,5495721041,student,3,True
936,yevans,H:*@:ag@`lY0;Sis,aYVmbmpQ07i@yahoo.com,2791772548,visitor,0,False
937,aberry,i@.W3L0V.Y,kVqnJ5xc@uwaterloo.ca,9613933847,staff,0,False
938,kristihunter,H;kmOn=z,5j5BUr5vcd@gmail.com,,student,1,True
939,erin38,X.1I6;NE`Cplo.I,iDAUwHoNFV0@uwaterloo.ca,3956422399,visitor,1,False
940,sbanks,5$ir-C_SCZVKAfY,koMYGnCpjsd@gmail.com,4611503324,student,2,False
941,alvaradoemily,E_Mpv=bWPLBxr5,PPO2z7YfsxrF@hotmail.com,3339409117,staff,0,False
942,lewisroger,`-yA4X3weU.lKu9,6t0pj9Hett@uwaterloo.ca,,staff,0,False
943,kathy91,rteDFf:1,p6tKY3K4eJ@yahoo.com,7004357525,staff,1,True
944,zcooley,SPBJ=hbcDfH9,WDS2V0qW3@outlook.com,4153657807,staff,0,False
945,christinehall,*b-apzl9C*iY^C$^,FApFrn82E@hotmail.com,,visitor,0,False
946,smithtyler,=noSNLGn4,GSPBqeYyJ1@gmail.com,2331263117,staff,2,False
947,stanleysharon,=n#LYPHdT0~,HXbNzKUSod@hotmail.com,,visitor,0,False
948,lcampbell,28l#oNBaYcVLt48,CrXF76nWPFp@hotmail.com,3472590981,student,0,False
949,dnorton,%hrCg$=&H`LlD2h,RTpTlouN@gmail.com,6433023694,student,3,False
950,laura20,3#n0Fuf:7zyOh;,yylalZWLuF11@yahoo.com,9227452039,visitor,1,False
951,upage,RxxD&v_LOZ7Sx;M,VurlJWZtT@outlook.com,7554724648,staff,3,False
952,goodmanelizabeth,3xZ_TW0$L,U2imLXGx@gmail.com,3331586789,visitor,3,False
953,ntaylor,n.Y&s#iFp0mT,mmRBOpleH@hotmail.com,,staff,0,False
954,bauerjeffrey,;-GwKDa`u1,8hNhJjWm@yahoo.com,2730206320,staff,0,False
955,changkayla,ZXS+&$H4rw,mnRbzRR1hv@hotmail.com,,visitor,1,False
956,diazryan,%.1Truc1Lq^39edG,dE58tp07e8@yahoo.com,,student,1,False
957,jknight,iyOPWceiKgKpqFEd,Q0WPm9kkA@outlook.com,6222737481,staff,1,False
958,vicki55,:cmS-2G_i=,fZZSUa69otm4@yahoo.com,,student,0,True
959,jasondavis,IELl%uK;DGHn,pE46jDnIwP6g@uwaterloo.ca,,staff,0,False
960,emily86,l2xnc~fYK9juHC4,QkUlP9ab7e@uwaterloo.ca,3083571997,staff,1,False
961,banksjennifer,9f20iTx~Clz~IA-,O3xEApAJse@outlook.com,7306824153,visitor,3,False
962,aarondavis,%V-l~c.8Tc8PL,6cDZGI6on1@yahoo.com,4140866077,student,1,False
963,haysnicole,4^w$kU14Tn.Nj,i53KJNfN@yahoo.com,2055834360,staff,3,False
964,lindamiles,C3Kds3cyN4W%6qy,YsZOiu0y@yahoo.com,5425356499,staff,1,False
965,zstephens,h&4WS4Z^ZDbm,qchdbLjp1AGU@outlook.com,4762955898,visitor,0,False
966,ronald30,KePp@Fs`,CsqqKOzm6u@outlook.com,7823969414,staff,0,False
967,lambjacob,9MTxdeB5,zrsNwbKnKmRy@yahoo.com,6751914749,staff,0,False
968,phillipsparker,+0USVA;9ha6,nQWD9shO@hotmail.com,6922351484,student,0,False
969,nicole18,s#SwPA9qBZ9HT',T6tk8okj@outlook.com,4231213356,staff,0,False
970,richardwolfe,%orQDi:K=bY+V7o,rfOPdEPlgfg@gmail.com,7271128794,visitor,0,False
971,anna36,TV&U@bwP@.DVz1D,ijTDIOGJ0@outlook.com,,student,3,False
972,navarrostephen,T'&-$1$-r4rv1zG,EYA7sZPFnrk8@gmail.com,6333650088,visitor,3,False
973,jamespierce,crJO39w_#'I,CawcRIGqi@yahoo.com,1680064601,student,1,False
974,olang,OSYnH.gVovC3GK,NvN2kwxNPx@gmail.com,4934512423,student,1,False
975,smithbenjamin,T*oR@XVc:EH7V^o,7iz4lDJAshc0@hotmail.com,7304520318,staff,0,False
976,anthony41,uGcB$anGve_xK@,W1jPAFyeI1@yahoo.com,,student,0,False
977,crystal39,h:^=-mV;,QnaQu7GDuSnf@gmail.com,9422332059,staff,1,True
978,moraleskelly,V+Y+ul%8h9ai8,pltdyCzo47v@uwaterloo.ca,5247551914,student,0,False
979,joel80,~ADE8=bCS-M,Xz9dvBDF@uwaterloo.ca,9731659335,visitor,0,False
980,elizabeth72,y;lq3G2$0g1#b~,nHVtvDBPZarS@gmail.com,7312862009,visitor,1,False
981,joshuamoore,'PIIMBwGsYyj.,SawMdNUmIF@gmail.com,,student,2,True
982,patrick96,aQ%:gAu3Jjz,OuOeqiPklcrC@gmail.com,8246478241,student,0,True
983,nicole19,roO:uVQhAVV,GhcoyB3m71@yahoo.com,8617141943,staff,1,False
984,cindy75,*#Yo`sjKKA5$3,BNRre21yKU@outlook.com,3850122176,student,0,False
985,dwilson,rp$EFF^MS~SS,NTngLgf5rQ@hotmail.com,2915023861,visitor,0,False
986,howardjones,'iSAuZXuBEc,DRoatwPkb@outlook.com,,student,1,False
987,nhughes,8CV7X5Zr,xJMG6x7M@yahoo.com,9147172157,staff,0,False
988,daviscaitlin,ybR%G8ii,RnefQSSnhs@uwaterloo.ca,,student,0,True
989,christinereid,3i:A249ihr$eaI,X3QpkfsrRl8@hotmail.com,7475575421,student,0,False
990,austinbrian,`nz`=x$_1uil*,neISg358t2Cs@yahoo.com,5683902056,visitor,0,False
991,linda99,F_EMC7YA_,Y9mn9ditmg@outlook.com,2587102095,visitor,0,False
992,craig66,Se:.$gF4bI,Mq25wBfn@yahoo.com,4096578461,staff,0,False
993,keithedwin,lz8`x34%K,FM0BAq1pm0Wi@gmail.com,2199551808,student,1,False
994,nicole64,PSad6e~BQF,ehDlAm4u@outlook.com,8601509927,staff,0,False
995,angelathomas,hZI-lrNjmn'*##S,2xs3w7Yv5@yahoo.com,5893990205,staff,2,False
996,brosario,CF2H&__&BSU5,6Lzh3cA9biPo@uwaterloo.ca,8776419149,visitor,0,False
997,michael21,seaDMbcVVUiG,5l1IgeC0Uaa@yahoo.com,3340814702,visitor,2,False
998,nathan50,E0*2O9w7,qoucNy1iau@gmail.com,,student,0,True
999,thenson,julB*PH=,Wsnn4ugYwI78@uwaterloo.ca,6708486048,visitor,0,False
1000,kenneth68,fzdb;QTZ@aD,ci4rSDj7Hen@hotmail.com,4940525864,visitor,0,False
